logg,Teff,Z,u,Filt,Met,Mod
3.5,15000,-4.5,0.1212,H,F,A
4,15000,-4.5,0.1167,H,F,A
4.5,15000,-4.5,0.1144,H,F,A
5,15000,-4.5,0.1135,H,F,A
2.5,16000,-4.5,0.1461,H,F,A
3,16000,-4.5,0.1279,H,F,A
3.5,16000,-4.5,0.1184,H,F,A
4,16000,-4.5,0.1134,H,F,A
4.5,16000,-4.5,0.1109,H,F,A
5,16000,-4.5,0.1099,H,F,A
2.5,17000,-4.5,0.1471,H,F,A
3,17000,-4.5,0.1265,H,F,A
3.5,17000,-4.5,0.1162,H,F,A
4,17000,-4.5,0.1107,H,F,A
4.5,17000,-4.5,0.1079,H,F,A
5,17000,-4.5,0.1068,H,F,A
2.5,18000,-4.5,0.1487,H,F,A
3,18000,-4.5,0.1257,H,F,A
3.5,18000,-4.5,0.1144,H,F,A
4,18000,-4.5,0.1085,H,F,A
4.5,18000,-4.5,0.1055,H,F,A
5,18000,-4.5,0.1041,H,F,A
2.5,19000,-4.5,0.152,H,F,A
3,19000,-4.5,0.1247,H,F,A
3.5,19000,-4.5,0.1129,H,F,A
4,19000,-4.5,0.1068,H,F,A
4.5,19000,-4.5,0.1034,H,F,A
5,19000,-4.5,0.1019,H,F,A
3,20000,-4.5,0.1246,H,F,A
3.5,20000,-4.5,0.1112,H,F,A
4,20000,-4.5,0.1048,H,F,A
4.5,20000,-4.5,0.1017,H,F,A
5,20000,-4.5,0.1002,H,F,A
3,21000,-4.5,0.1256,H,F,A
3.5,21000,-4.5,0.1103,H,F,A
4,21000,-4.5,0.1032,H,F,A
4.5,21000,-4.5,0.1002,H,F,A
5,21000,-4.5,0.0987,H,F,A
3,22000,-4.5,0.1277,H,F,A
3.5,22000,-4.5,0.1102,H,F,A
4,22000,-4.5,0.102,H,F,A
4.5,22000,-4.5,0.0985,H,F,A
5,22000,-4.5,0.0973,H,F,A
3,23000,-4.5,0.1305,H,F,A
3.5,23000,-4.5,0.1108,H,F,A
4,23000,-4.5,0.1017,H,F,A
4.5,23000,-4.5,0.0977,H,F,A
5,23000,-4.5,0.0961,H,F,A
3,24000,-4.5,0.1349,H,F,A
3.5,24000,-4.5,0.1122,H,F,A
4,24000,-4.5,0.102,H,F,A
4.5,24000,-4.5,0.0972,H,F,A
5,24000,-4.5,0.0956,H,F,A
3,25000,-4.5,0.1409,H,F,A
3.5,25000,-4.5,0.1144,H,F,A
4,25000,-4.5,0.103,H,F,A
4.5,25000,-4.5,0.0977,H,F,A
5,25000,-4.5,0.0958,H,F,A
3,26000,-4.5,0.146,H,F,A
3.5,26000,-4.5,0.1169,H,F,A
4,26000,-4.5,0.1045,H,F,A
4.5,26000,-4.5,0.0987,H,F,A
5,26000,-4.5,0.0961,H,F,A
3.5,27000,-4.5,0.1192,H,F,A
4,27000,-4.5,0.106,H,F,A
4.5,27000,-4.5,0.0997,H,F,A
5,27000,-4.5,0.097,H,F,A
3.5,28000,-4.5,0.1199,H,F,A
4,28000,-4.5,0.1069,H,F,A
4.5,28000,-4.5,0.1008,H,F,A
5,28000,-4.5,0.0975,H,F,A
3.5,29000,-4.5,0.1176,H,F,A
4,29000,-4.5,0.107,H,F,A
4.5,29000,-4.5,0.1007,H,F,A
5,29000,-4.5,0.0976,H,F,A
3.5,30000,-4.5,0.1136,H,F,A
4,30000,-4.5,0.1047,H,F,A
4.5,30000,-4.5,0.0996,H,F,A
5,30000,-4.5,0.0968,H,F,A
3.5,31000,-4.5,0.1099,H,F,A
4,31000,-4.5,0.1011,H,F,A
4.5,31000,-4.5,0.0968,H,F,A
5,31000,-4.5,0.0945,H,F,A
4,32000,-4.5,0.0964,H,F,A
4.5,32000,-4.5,0.0928,H,F,A
5,32000,-4.5,0.091,H,F,A
4,33000,-4.5,0.0921,H,F,A
4.5,33000,-4.5,0.0881,H,F,A
5,33000,-4.5,0.0865,H,F,A
4,34000,-4.5,0.0881,H,F,A
4.5,34000,-4.5,0.0834,H,F,A
5,34000,-4.5,0.0818,H,F,A
4,35000,-4.5,0.084,H,F,A
4.5,35000,-4.5,0.0793,H,F,A
5,35000,-4.5,0.0772,H,F,A
4.5,37500,-4.5,0.0677,H,F,A
5,37500,-4.5,0.0658,H,F,A
4.5,40000,-4.5,0.0595,H,F,A
5,40000,-4.5,0.0558,H,F,A
5,42500,-4.5,0.0513,H,F,A
5,45000,-4.5,0.0498,H,F,A
5,47500,-4.5,0.049,H,F,A
5,50000,-4.5,0.0491,H,F,A
0,3500,-4,0.3131,H,F,A
0.5,3500,-4,0.2805,H,F,A
1,3500,-4,0.2309,H,F,A
1.5,3500,-4,0.1913,H,F,A
2,3500,-4,0.203,H,F,A
2.5,3500,-4,0.2094,H,F,A
3,3500,-4,0.2081,H,F,A
0,3750,-4,0.304,H,F,A
0.5,3750,-4,0.2773,H,F,A
1,3750,-4,0.2495,H,F,A
1.5,3750,-4,0.215,H,F,A
2,3750,-4,0.1665,H,F,A
2.5,3750,-4,0.1574,H,F,A
3,3750,-4,0.1883,H,F,A
3.5,3750,-4,0.2063,H,F,A
0,4000,-4,0.2985,H,F,A
0.5,4000,-4,0.2807,H,F,A
1,4000,-4,0.2581,H,F,A
1.5,4000,-4,0.2329,H,F,A
2,4000,-4,0.2081,H,F,A
2.5,4000,-4,0.17,H,F,A
3,4000,-4,0.1406,H,F,A
3.5,4000,-4,0.1412,H,F,A
4,4000,-4,0.1733,H,F,A
4.5,4000,-4,0.1537,H,F,A
0,4250,-4,0.287,H,F,A
0.5,4250,-4,0.279,H,F,A
1,4250,-4,0.2657,H,F,A
1.5,4250,-4,0.2469,H,F,A
2,4250,-4,0.2244,H,F,A
2.5,4250,-4,0.2029,H,F,A
3,4250,-4,0.1766,H,F,A
3.5,4250,-4,0.1436,H,F,A
4,4250,-4,0.1222,H,F,A
0,4500,-4,0.278,H,F,A
0.5,4500,-4,0.2752,H,F,A
1,4500,-4,0.2688,H,F,A
1.5,4500,-4,0.2576,H,F,A
2,4500,-4,0.2411,H,F,A
2.5,4500,-4,0.2215,H,F,A
3,4500,-4,0.2025,H,F,A
3.5,4500,-4,0.1812,H,F,A
4,4500,-4,0.154,H,F,A
4.5,4500,-4,0.1302,H,F,A
5,4500,-4,0.1149,H,F,A
0,4750,-4,0.2665,H,F,A
0.5,4750,-4,0.2663,H,F,A
1,4750,-4,0.2642,H,F,A
1.5,4750,-4,0.2586,H,F,A
2,4750,-4,0.249,H,F,A
2.5,4750,-4,0.2351,H,F,A
3,4750,-4,0.2175,H,F,A
3.5,4750,-4,0.1996,H,F,A
4,4750,-4,0.1824,H,F,A
4.5,4750,-4,0.1606,H,F,A
5,4750,-4,0.1399,H,F,A
0,5000,-4,0.2545,H,F,A
0.5,5000,-4,0.2552,H,F,A
1,5000,-4,0.255,H,F,A
1.5,5000,-4,0.2528,H,F,A
2,5000,-4,0.2478,H,F,A
2.5,5000,-4,0.2396,H,F,A
3,5000,-4,0.2277,H,F,A
3.5,5000,-4,0.2132,H,F,A
4,5000,-4,0.1971,H,F,A
4.5,5000,-4,0.18,H,F,A
5,5000,-4,0.1635,H,F,A
0,5250,-4,0.2428,H,F,A
0.5,5250,-4,0.2428,H,F,A
1,5250,-4,0.2438,H,F,A
1.5,5250,-4,0.2434,H,F,A
2,5250,-4,0.2408,H,F,A
2.5,5250,-4,0.2368,H,F,A
3,5250,-4,0.2297,H,F,A
3.5,5250,-4,0.2199,H,F,A
4,5250,-4,0.2085,H,F,A
4.5,5250,-4,0.1946,H,F,A
5,5250,-4,0.1779,H,F,A
0,5500,-4,0.2313,H,F,A
0.5,5500,-4,0.2296,H,F,A
1,5500,-4,0.2309,H,F,A
1.5,5500,-4,0.2316,H,F,A
2,5500,-4,0.2312,H,F,A
2.5,5500,-4,0.2294,H,F,A
3,5500,-4,0.2258,H,F,A
3.5,5500,-4,0.2201,H,F,A
4,5500,-4,0.2127,H,F,A
4.5,5500,-4,0.2028,H,F,A
5,5500,-4,0.1904,H,F,A
0,5750,-4,0.2581,H,F,A
0.5,5750,-4,0.2163,H,F,A
1,5750,-4,0.2168,H,F,A
1.5,5750,-4,0.2183,H,F,A
2,5750,-4,0.2195,H,F,A
2.5,5750,-4,0.2195,H,F,A
3,5750,-4,0.2186,H,F,A
3.5,5750,-4,0.2158,H,F,A
4,5750,-4,0.2122,H,F,A
4.5,5750,-4,0.206,H,F,A
5,5750,-4,0.1968,H,F,A
0,6000,-4,0.2573,H,F,A
0.5,6000,-4,0.2468,H,F,A
1,6000,-4,0.2104,H,F,A
1.5,6000,-4,0.2044,H,F,A
2,6000,-4,0.2064,H,F,A
2.5,6000,-4,0.208,H,F,A
3,6000,-4,0.209,H,F,A
3.5,6000,-4,0.2084,H,F,A
4,6000,-4,0.2079,H,F,A
4.5,6000,-4,0.2055,H,F,A
5,6000,-4,0.1998,H,F,A
0.5,6250,-4,0.2428,H,F,A
1,6250,-4,0.2371,H,F,A
1.5,6250,-4,0.1977,H,F,A
2,6250,-4,0.193,H,F,A
2.5,6250,-4,0.196,H,F,A
3,6250,-4,0.1981,H,F,A
3.5,6250,-4,0.2001,H,F,A
4,6250,-4,0.2012,H,F,A
4.5,6250,-4,0.2014,H,F,A
5,6250,-4,0.1989,H,F,A
0.5,6500,-4,0.2405,H,F,A
1,6500,-4,0.231,H,F,A
1.5,6500,-4,0.2278,H,F,A
2,6500,-4,0.1863,H,F,A
2.5,6500,-4,0.1827,H,F,A
3,6500,-4,0.1866,H,F,A
3.5,6500,-4,0.1901,H,F,A
4,6500,-4,0.1931,H,F,A
4.5,6500,-4,0.1957,H,F,A
5,6500,-4,0.1962,H,F,A
0.5,6750,-4,0.2404,H,F,A
1,6750,-4,0.2258,H,F,A
1.5,6750,-4,0.2202,H,F,A
2,6750,-4,0.2198,H,F,A
2.5,6750,-4,0.1769,H,F,A
3,6750,-4,0.1757,H,F,A
3.5,6750,-4,0.1802,H,F,A
4,6750,-4,0.1845,H,F,A
4.5,6750,-4,0.1889,H,F,A
5,6750,-4,0.1916,H,F,A
0.5,7000,-4,0.2426,H,F,A
1,7000,-4,0.2233,H,F,A
1.5,7000,-4,0.2137,H,F,A
2,7000,-4,0.2115,H,F,A
2.5,7000,-4,0.2126,H,F,A
3,7000,-4,0.1698,H,F,A
3.5,7000,-4,0.1714,H,F,A
4,7000,-4,0.176,H,F,A
4.5,7000,-4,0.1816,H,F,A
5,7000,-4,0.1852,H,F,A
1,7250,-4,0.2221,H,F,A
1.5,7250,-4,0.2087,H,F,A
2,7250,-4,0.2033,H,F,A
2.5,7250,-4,0.2038,H,F,A
3,7250,-4,0.2064,H,F,A
3.5,7250,-4,0.1649,H,F,A
4,7250,-4,0.1686,H,F,A
4.5,7250,-4,0.1743,H,F,A
5,7250,-4,0.179,H,F,A
1,7500,-4,0.222,H,F,A
1.5,7500,-4,0.2058,H,F,A
2,7500,-4,0.1972,H,F,A
2.5,7500,-4,0.1948,H,F,A
3,7500,-4,0.1967,H,F,A
3.5,7500,-4,0.2007,H,F,A
4,7500,-4,0.1658,H,F,A
4.5,7500,-4,0.1678,H,F,A
5,7500,-4,0.1724,H,F,A
1.5,7750,-4,0.2035,H,F,A
2,7750,-4,0.1927,H,F,A
2.5,7750,-4,0.1873,H,F,A
3,7750,-4,0.1873,H,F,A
3.5,7750,-4,0.1913,H,F,A
4,7750,-4,0.1965,H,F,A
4.5,7750,-4,0.1632,H,F,A
5,7750,-4,0.1668,H,F,A
1.5,8000,-4,0.2014,H,F,A
2,8000,-4,0.1888,H,F,A
2.5,8000,-4,0.1822,H,F,A
3,8000,-4,0.1795,H,F,A
3.5,8000,-4,0.1816,H,F,A
4,8000,-4,0.1873,H,F,A
4.5,8000,-4,0.1933,H,F,A
5,8000,-4,0.1621,H,F,A
2,8250,-4,0.1857,H,F,A
2.5,8250,-4,0.1776,H,F,A
3,8250,-4,0.1736,H,F,A
3.5,8250,-4,0.1728,H,F,A
4,8250,-4,0.1774,H,F,A
4.5,8250,-4,0.184,H,F,A
5,8250,-4,0.1609,H,F,A
1.5,8500,-4,0.2004,H,F,A
2,8500,-4,0.1829,H,F,A
2.5,8500,-4,0.1734,H,F,A
3,8500,-4,0.1687,H,F,A
3.5,8500,-4,0.1669,H,F,A
4,8500,-4,0.1682,H,F,A
4.5,8500,-4,0.1748,H,F,A
5,8500,-4,0.1826,H,F,A
2,8750,-4,0.181,H,F,A
2.5,8750,-4,0.1703,H,F,A
3,8750,-4,0.1645,H,F,A
3.5,8750,-4,0.1619,H,F,A
4,8750,-4,0.1618,H,F,A
4.5,8750,-4,0.1651,H,F,A
5,8750,-4,0.1735,H,F,A
1.5,9000,-4,0.2028,H,F,A
2,9000,-4,0.1798,H,F,A
2.5,9000,-4,0.1675,H,F,A
3,9000,-4,0.1608,H,F,A
3.5,9000,-4,0.1575,H,F,A
4,9000,-4,0.1565,H,F,A
4.5,9000,-4,0.1574,H,F,A
5,9000,-4,0.1605,H,F,A
2,9250,-4,0.1787,H,F,A
2.5,9250,-4,0.1653,H,F,A
3,9250,-4,0.1578,H,F,A
3.5,9250,-4,0.1539,H,F,A
4,9250,-4,0.1525,H,F,A
4.5,9250,-4,0.1529,H,F,A
5,9250,-4,0.155,H,F,A
2,9500,-4,0.1781,H,F,A
2.5,9500,-4,0.1637,H,F,A
3,9500,-4,0.1557,H,F,A
3.5,9500,-4,0.1513,H,F,A
4,9500,-4,0.1492,H,F,A
4.5,9500,-4,0.1488,H,F,A
5,9500,-4,0.1503,H,F,A
2,9750,-4,0.1774,H,F,A
2.5,9750,-4,0.1622,H,F,A
3,9750,-4,0.1537,H,F,A
3.5,9750,-4,0.149,H,F,A
4,9750,-4,0.1462,H,F,A
4.5,9750,-4,0.1451,H,F,A
5,9750,-4,0.1463,H,F,A
2,10000,-4,0.1767,H,F,A
2.5,10000,-4,0.1609,H,F,A
3,10000,-4,0.1519,H,F,A
3.5,10000,-4,0.1467,H,F,A
4,10000,-4,0.1438,H,F,A
4.5,10000,-4,0.1424,H,F,A
5,10000,-4,0.1432,H,F,A
2,10500,-4,0.1753,H,F,A
2.5,10500,-4,0.1581,H,F,A
3,10500,-4,0.1486,H,F,A
3.5,10500,-4,0.1431,H,F,A
4,10500,-4,0.14,H,F,A
4.5,10500,-4,0.1385,H,F,A
5,10500,-4,0.1381,H,F,A
2.5,11000,-4,0.1556,H,F,A
3,11000,-4,0.1455,H,F,A
3.5,11000,-4,0.1399,H,F,A
4,11000,-4,0.1367,H,F,A
4.5,11000,-4,0.1349,H,F,A
5,11000,-4,0.1342,H,F,A
2.5,11500,-4,0.1534,H,F,A
3,11500,-4,0.1428,H,F,A
3.5,11500,-4,0.1369,H,F,A
4,11500,-4,0.1336,H,F,A
4.5,11500,-4,0.1318,H,F,A
5,11500,-4,0.1312,H,F,A
2.5,12000,-4,0.1514,H,F,A
3,12000,-4,0.1402,H,F,A
3.5,12000,-4,0.134,H,F,A
4,12000,-4,0.1307,H,F,A
4.5,12000,-4,0.1289,H,F,A
5,12000,-4,0.1282,H,F,A
2.5,12500,-4,0.1497,H,F,A
3,12500,-4,0.1379,H,F,A
3.5,12500,-4,0.1314,H,F,A
4,12500,-4,0.1279,H,F,A
4.5,12500,-4,0.126,H,F,A
5,12500,-4,0.1255,H,F,A
2.5,13000,-4,0.1484,H,F,A
3,13000,-4,0.1357,H,F,A
3.5,13000,-4,0.129,H,F,A
4,13000,-4,0.1252,H,F,A
4.5,13000,-4,0.1233,H,F,A
5,13000,-4,0.1228,H,F,A
2,14000,-4,0.1765,H,F,A
2.5,14000,-4,0.1465,H,F,A
3,14000,-4,0.1322,H,F,A
3.5,14000,-4,0.1246,H,F,A
4,14000,-4,0.1205,H,F,A
4.5,14000,-4,0.1185,H,F,A
5,14000,-4,0.1177,H,F,A
2.5,15000,-4,0.1458,H,F,A
3,15000,-4,0.1296,H,F,A
3.5,15000,-4,0.1212,H,F,A
4,15000,-4,0.1166,H,F,A
4.5,15000,-4,0.1143,H,F,A
5,15000,-4,0.1134,H,F,A
2.5,16000,-4,0.146,H,F,A
3,16000,-4,0.1278,H,F,A
3.5,16000,-4,0.1183,H,F,A
4,16000,-4,0.1133,H,F,A
4.5,16000,-4,0.1108,H,F,A
5,16000,-4,0.1098,H,F,A
2.5,17000,-4,0.147,H,F,A
3,17000,-4,0.1265,H,F,A
3.5,17000,-4,0.1161,H,F,A
4,17000,-4,0.1106,H,F,A
4.5,17000,-4,0.1078,H,F,A
5,17000,-4,0.1067,H,F,A
2.5,18000,-4,0.1488,H,F,A
3,18000,-4,0.1255,H,F,A
3.5,18000,-4,0.1144,H,F,A
4,18000,-4,0.1085,H,F,A
4.5,18000,-4,0.1054,H,F,A
5,18000,-4,0.1042,H,F,A
2.5,19000,-4,0.152,H,F,A
3,19000,-4,0.1246,H,F,A
3.5,19000,-4,0.1128,H,F,A
4,19000,-4,0.1064,H,F,A
4.5,19000,-4,0.1033,H,F,A
5,19000,-4,0.102,H,F,A
3,20000,-4,0.1245,H,F,A
3.5,20000,-4,0.1109,H,F,A
4,20000,-4,0.1046,H,F,A
4.5,20000,-4,0.1015,H,F,A
5,20000,-4,0.1,H,F,A
3,21000,-4,0.1252,H,F,A
3.5,21000,-4,0.1102,H,F,A
4,21000,-4,0.1032,H,F,A
4.5,21000,-4,0.0999,H,F,A
5,21000,-4,0.0983,H,F,A
3,22000,-4,0.1271,H,F,A
3.5,22000,-4,0.11,H,F,A
4,22000,-4,0.1017,H,F,A
4.5,22000,-4,0.0983,H,F,A
5,22000,-4,0.0972,H,F,A
3,23000,-4,0.1303,H,F,A
3.5,23000,-4,0.1103,H,F,A
4,23000,-4,0.1014,H,F,A
4.5,23000,-4,0.0974,H,F,A
5,23000,-4,0.0959,H,F,A
3,24000,-4,0.1347,H,F,A
3.5,24000,-4,0.1118,H,F,A
4,24000,-4,0.1018,H,F,A
4.5,24000,-4,0.0971,H,F,A
5,24000,-4,0.0954,H,F,A
3,25000,-4,0.1406,H,F,A
3.5,25000,-4,0.114,H,F,A
4,25000,-4,0.1029,H,F,A
4.5,25000,-4,0.0975,H,F,A
5,25000,-4,0.0954,H,F,A
3,26000,-4,0.1456,H,F,A
3.5,26000,-4,0.1164,H,F,A
4,26000,-4,0.1042,H,F,A
4.5,26000,-4,0.0986,H,F,A
5,26000,-4,0.096,H,F,A
3.5,27000,-4,0.1189,H,F,A
4,27000,-4,0.1058,H,F,A
4.5,27000,-4,0.0996,H,F,A
5,27000,-4,0.0969,H,F,A
3.5,28000,-4,0.1197,H,F,A
4,28000,-4,0.1069,H,F,A
4.5,28000,-4,0.1005,H,F,A
5,28000,-4,0.0972,H,F,A
3.5,29000,-4,0.1176,H,F,A
4,29000,-4,0.1068,H,F,A
4.5,29000,-4,0.1006,H,F,A
5,29000,-4,0.0974,H,F,A
3.5,30000,-4,0.1138,H,F,A
4,30000,-4,0.1047,H,F,A
4.5,30000,-4,0.0994,H,F,A
5,30000,-4,0.0965,H,F,A
3.5,31000,-4,0.1099,H,F,A
4,31000,-4,0.101,H,F,A
4.5,31000,-4,0.0967,H,F,A
5,31000,-4,0.0944,H,F,A
4,32000,-4,0.0964,H,F,A
4.5,32000,-4,0.0927,H,F,A
5,32000,-4,0.0908,H,F,A
4,33000,-4,0.0923,H,F,A
4.5,33000,-4,0.0882,H,F,A
5,33000,-4,0.0867,H,F,A
4,34000,-4,0.0882,H,F,A
4.5,34000,-4,0.0835,H,F,A
5,34000,-4,0.0818,H,F,A
4,35000,-4,0.084,H,F,A
4.5,35000,-4,0.0792,H,F,A
5,35000,-4,0.0773,H,F,A
4.5,37500,-4,0.0677,H,F,A
5,37500,-4,0.0657,H,F,A
4.5,40000,-4,0.0598,H,F,A
5,40000,-4,0.0561,H,F,A
5,42500,-4,0.0514,H,F,A
5,45000,-4,0.0499,H,F,A
5,47500,-4,0.0493,H,F,A
5,50000,-4,0.0494,H,F,A
0,3500,-3.5,0.3038,H,F,A
0.5,3500,-3.5,0.2787,H,F,A
1,3500,-3.5,0.2439,H,F,A
1.5,3500,-3.5,0.195,H,F,A
2,3500,-3.5,0.1881,H,F,A
2.5,3500,-3.5,0.2012,H,F,A
3,3500,-3.5,0.2118,H,F,A
3.5,3500,-3.5,0.2113,H,F,A
0,3750,-3.5,0.2948,H,F,A
0.5,3750,-3.5,0.2729,H,F,A
1,3750,-3.5,0.2498,H,F,A
1.5,3750,-3.5,0.223,H,F,A
2,3750,-3.5,0.1803,H,F,A
2.5,3750,-3.5,0.1563,H,F,A
3,3750,-3.5,0.1651,H,F,A
3.5,3750,-3.5,0.1886,H,F,A
4,3750,-3.5,0.2123,H,F,A
0,4000,-3.5,0.2913,H,F,A
0.5,4000,-3.5,0.2752,H,F,A
1,4000,-3.5,0.2555,H,F,A
1.5,4000,-3.5,0.2338,H,F,A
2,4000,-3.5,0.2117,H,F,A
2.5,4000,-3.5,0.1801,H,F,A
3,4000,-3.5,0.1477,H,F,A
3.5,4000,-3.5,0.1394,H,F,A
4,4000,-3.5,0.1586,H,F,A
4.5,4000,-3.5,0.1876,H,F,A
0,4250,-3.5,0.2875,H,F,A
0.5,4250,-3.5,0.2779,H,F,A
1,4250,-3.5,0.2646,H,F,A
1.5,4250,-3.5,0.2466,H,F,A
2,4250,-3.5,0.2259,H,F,A
2.5,4250,-3.5,0.2059,H,F,A
3,4250,-3.5,0.1818,H,F,A
3.5,4250,-3.5,0.1493,H,F,A
4,4250,-3.5,0.132,H,F,A
4.5,4250,-3.5,0.1355,H,F,A
0,4500,-3.5,0.2783,H,F,A
0.5,4500,-3.5,0.2755,H,F,A
1,4500,-3.5,0.2695,H,F,A
1.5,4500,-3.5,0.2584,H,F,A
2,4500,-3.5,0.2425,H,F,A
2.5,4500,-3.5,0.2238,H,F,A
3,4500,-3.5,0.2052,H,F,A
3.5,4500,-3.5,0.1851,H,F,A
4,4500,-3.5,0.1589,H,F,A
4.5,4500,-3.5,0.1367,H,F,A
5,4500,-3.5,0.1207,H,F,A
0,4750,-3.5,0.2669,H,F,A
0.5,4750,-3.5,0.267,H,F,A
1,4750,-3.5,0.2644,H,F,A
1.5,4750,-3.5,0.2592,H,F,A
2,4750,-3.5,0.2496,H,F,A
2.5,4750,-3.5,0.236,H,F,A
3,4750,-3.5,0.2193,H,F,A
3.5,4750,-3.5,0.2012,H,F,A
4,4750,-3.5,0.1848,H,F,A
4.5,4750,-3.5,0.1628,H,F,A
5,4750,-3.5,0.1396,H,F,A
0,5000,-3.5,0.2548,H,F,A
0.5,5000,-3.5,0.2557,H,F,A
1,5000,-3.5,0.2551,H,F,A
1.5,5000,-3.5,0.253,H,F,A
2,5000,-3.5,0.2482,H,F,A
2.5,5000,-3.5,0.24,H,F,A
3,5000,-3.5,0.2284,H,F,A
3.5,5000,-3.5,0.2142,H,F,A
4,5000,-3.5,0.1986,H,F,A
4.5,5000,-3.5,0.1817,H,F,A
5,5000,-3.5,0.1622,H,F,A
0,5250,-3.5,0.2429,H,F,A
0.5,5250,-3.5,0.2431,H,F,A
1,5250,-3.5,0.2435,H,F,A
1.5,5250,-3.5,0.2435,H,F,A
2,5250,-3.5,0.2414,H,F,A
2.5,5250,-3.5,0.2367,H,F,A
3,5250,-3.5,0.2299,H,F,A
3.5,5250,-3.5,0.2205,H,F,A
4,5250,-3.5,0.2088,H,F,A
4.5,5250,-3.5,0.1949,H,F,A
5,5250,-3.5,0.1795,H,F,A
0,5500,-3.5,0.2312,H,F,A
0.5,5500,-3.5,0.2301,H,F,A
1,5500,-3.5,0.231,H,F,A
1.5,5500,-3.5,0.2317,H,F,A
2,5500,-3.5,0.2315,H,F,A
2.5,5500,-3.5,0.2296,H,F,A
3,5500,-3.5,0.226,H,F,A
3.5,5500,-3.5,0.2205,H,F,A
4,5500,-3.5,0.213,H,F,A
4.5,5500,-3.5,0.2032,H,F,A
5,5500,-3.5,0.1912,H,F,A
0,5750,-3.5,0.2493,H,F,A
0.5,5750,-3.5,0.2162,H,F,A
1,5750,-3.5,0.2169,H,F,A
1.5,5750,-3.5,0.2186,H,F,A
2,5750,-3.5,0.22,H,F,A
2.5,5750,-3.5,0.2199,H,F,A
3,5750,-3.5,0.2186,H,F,A
3.5,5750,-3.5,0.2163,H,F,A
4,5750,-3.5,0.2125,H,F,A
4.5,5750,-3.5,0.2064,H,F,A
5,5750,-3.5,0.1976,H,F,A
0,6000,-3.5,0.2523,H,F,A
0.5,6000,-3.5,0.2369,H,F,A
1,6000,-3.5,0.2046,H,F,A
1.5,6000,-3.5,0.2047,H,F,A
2,6000,-3.5,0.2068,H,F,A
2.5,6000,-3.5,0.2083,H,F,A
3,6000,-3.5,0.2093,H,F,A
3.5,6000,-3.5,0.2093,H,F,A
4,6000,-3.5,0.2084,H,F,A
4.5,6000,-3.5,0.2058,H,F,A
5,6000,-3.5,0.2,H,F,A
0.5,6250,-3.5,0.2367,H,F,A
1,6250,-3.5,0.2215,H,F,A
1.5,6250,-3.5,0.1914,H,F,A
2,6250,-3.5,0.193,H,F,A
2.5,6250,-3.5,0.1958,H,F,A
3,6250,-3.5,0.1982,H,F,A
3.5,6250,-3.5,0.2004,H,F,A
4,6250,-3.5,0.2016,H,F,A
4.5,6250,-3.5,0.2021,H,F,A
5,6250,-3.5,0.1997,H,F,A
0.5,6500,-3.5,0.2383,H,F,A
1,6500,-3.5,0.2231,H,F,A
1.5,6500,-3.5,0.2091,H,F,A
2,6500,-3.5,0.1814,H,F,A
2.5,6500,-3.5,0.1827,H,F,A
3,6500,-3.5,0.1867,H,F,A
3.5,6500,-3.5,0.1906,H,F,A
4,6500,-3.5,0.1938,H,F,A
4.5,6500,-3.5,0.1962,H,F,A
5,6500,-3.5,0.1964,H,F,A
0.5,6750,-3.5,0.2404,H,F,A
1,6750,-3.5,0.2234,H,F,A
1.5,6750,-3.5,0.2102,H,F,A
2,6750,-3.5,0.1961,H,F,A
2.5,6750,-3.5,0.1721,H,F,A
3,6750,-3.5,0.176,H,F,A
3.5,6750,-3.5,0.1809,H,F,A
4,6750,-3.5,0.1853,H,F,A
4.5,6750,-3.5,0.1894,H,F,A
5,6750,-3.5,0.1919,H,F,A
0.5,7000,-3.5,0.2425,H,F,A
1,7000,-3.5,0.223,H,F,A
1.5,7000,-3.5,0.2113,H,F,A
2,7000,-3.5,0.1986,H,F,A
2.5,7000,-3.5,0.1815,H,F,A
3,7000,-3.5,0.1655,H,F,A
3.5,7000,-3.5,0.1721,H,F,A
4,7000,-3.5,0.1767,H,F,A
4.5,7000,-3.5,0.182,H,F,A
5,7000,-3.5,0.1861,H,F,A
0.5,7250,-3.5,0.2458,H,F,A
1,7250,-3.5,0.2221,H,F,A
1.5,7250,-3.5,0.2088,H,F,A
2,7250,-3.5,0.2009,H,F,A
2.5,7250,-3.5,0.1881,H,F,A
3,7250,-3.5,0.17,H,F,A
3.5,7250,-3.5,0.163,H,F,A
4,7250,-3.5,0.1691,H,F,A
4.5,7250,-3.5,0.1747,H,F,A
5,7250,-3.5,0.1797,H,F,A
1,7500,-3.5,0.2218,H,F,A
1.5,7500,-3.5,0.2058,H,F,A
2,7500,-3.5,0.1971,H,F,A
2.5,7500,-3.5,0.1919,H,F,A
3,7500,-3.5,0.1779,H,F,A
3.5,7500,-3.5,0.1595,H,F,A
4,7500,-3.5,0.1638,H,F,A
4.5,7500,-3.5,0.1681,H,F,A
5,7500,-3.5,0.1731,H,F,A
1.5,7750,-3.5,0.2034,H,F,A
2,7750,-3.5,0.1926,H,F,A
2.5,7750,-3.5,0.1872,H,F,A
3,7750,-3.5,0.184,H,F,A
3.5,7750,-3.5,0.1689,H,F,A
4,7750,-3.5,0.1576,H,F,A
4.5,7750,-3.5,0.1631,H,F,A
5,7750,-3.5,0.1673,H,F,A
