logg,Teff,Z,xi,u,Filt,Met,Mod
 2.50,  4750,-4.5, 2.0, 0.2436,K ,L,A
 3.00,  4750,-4.5, 2.0, 0.2323,K ,L,A
 3.50,  4750,-4.5, 2.0, 0.2182,K ,L,A
 4.00,  4750,-4.5, 2.0, 0.1971,K ,L,A
 4.50,  4750,-4.5, 2.0, 0.1777,K ,L,A
 5.00,  4750,-4.5, 2.0, 0.1565,K ,L,A
 0.00,  5000,-4.5, 2.0, 0.2657,K ,L,A
 0.50,  5000,-4.5, 2.0, 0.2643,K ,L,A
 1.00,  5000,-4.5, 2.0, 0.2619,K ,L,A
 1.50,  5000,-4.5, 2.0, 0.2580,K ,L,A
 2.00,  5000,-4.5, 2.0, 0.2525,K ,L,A
 2.50,  5000,-4.5, 2.0, 0.2455,K ,L,A
 3.00,  5000,-4.5, 2.0, 0.2377,K ,L,A
 3.50,  5000,-4.5, 2.0, 0.2287,K ,L,A
 4.00,  5000,-4.5, 2.0, 0.2164,K ,L,A
 4.50,  5000,-4.5, 2.0, 0.1994,K ,L,A
 5.00,  5000,-4.5, 2.0, 0.1767,K ,L,A
 0.00,  5250,-4.5, 2.0, 0.2566,K ,L,A
 0.50,  5250,-4.5, 2.0, 0.2546,K ,L,A
 1.00,  5250,-4.5, 2.0, 0.2537,K ,L,A
 1.50,  5250,-4.5, 2.0, 0.2512,K ,L,A
 2.00,  5250,-4.5, 2.0, 0.2478,K ,L,A
 2.50,  5250,-4.5, 2.0, 0.2439,K ,L,A
 3.00,  5250,-4.5, 2.0, 0.2386,K ,L,A
 3.50,  5250,-4.5, 2.0, 0.2326,K ,L,A
 4.00,  5250,-4.5, 2.0, 0.2247,K ,L,A
 4.50,  5250,-4.5, 2.0, 0.2134,K ,L,A
 5.00,  5250,-4.5, 2.0, 0.1978,K ,L,A
 0.00,  5500,-4.5, 2.0, 0.2476,K ,L,A
 0.50,  5500,-4.5, 2.0, 0.2440,K ,L,A
 1.00,  5500,-4.5, 2.0, 0.2433,K ,L,A
 1.50,  5500,-4.5, 2.0, 0.2430,K ,L,A
 2.00,  5500,-4.5, 2.0, 0.2415,K ,L,A
 2.50,  5500,-4.5, 2.0, 0.2391,K ,L,A
 3.00,  5500,-4.5, 2.0, 0.2344,K ,L,A
 3.50,  5500,-4.5, 2.0, 0.2313,K ,L,A
 4.00,  5500,-4.5, 2.0, 0.2264,K ,L,A
 4.50,  5500,-4.5, 2.0, 0.2192,K ,L,A
 5.00,  5500,-4.5, 2.0, 0.2089,K ,L,A
 0.00,  5750,-4.5, 2.0, 0.2724,K ,L,A
 0.50,  5750,-4.5, 2.0, 0.2350,K ,L,A
 1.00,  5750,-4.5, 2.0, 0.2314,K ,L,A
 1.50,  5750,-4.5, 2.0, 0.2312,K ,L,A
 2.00,  5750,-4.5, 2.0, 0.2316,K ,L,A
 2.50,  5750,-4.5, 2.0, 0.2313,K ,L,A
 3.00,  5750,-4.5, 2.0, 0.2306,K ,L,A
 3.50,  5750,-4.5, 2.0, 0.2292,K ,L,A
 4.00,  5750,-4.5, 2.0, 0.2276,K ,L,A
 4.50,  5750,-4.5, 2.0, 0.2219,K ,L,A
 5.00,  5750,-4.5, 2.0, 0.2151,K ,L,A
 0.00,  6000,-4.5, 2.0, 0.2734,K ,L,A
 0.50,  6000,-4.5, 2.0, 0.2588,K ,L,A
 1.00,  6000,-4.5, 2.0, 0.2238,K ,L,A
 1.50,  6000,-4.5, 2.0, 0.2203,K ,L,A
 2.00,  6000,-4.5, 2.0, 0.2219,K ,L,A
 2.50,  6000,-4.5, 2.0, 0.2233,K ,L,A
 3.00,  6000,-4.5, 2.0, 0.2246,K ,L,A
 3.50,  6000,-4.5, 2.0, 0.2242,K ,L,A
 4.00,  6000,-4.5, 2.0, 0.2241,K ,L,A
 4.50,  6000,-4.5, 2.0, 0.2228,K ,L,A
 5.00,  6000,-4.5, 2.0, 0.2149,K ,L,A
 0.50,  6250,-4.5, 2.0, 0.2559,K ,L,A
 1.00,  6250,-4.5, 2.0, 0.2476,K ,L,A
 1.50,  6250,-4.5, 2.0, 0.2159,K ,L,A
 2.00,  6250,-4.5, 2.0, 0.2130,K ,L,A
 2.50,  6250,-4.5, 2.0, 0.2157,K ,L,A
 3.00,  6250,-4.5, 2.0, 0.2181,K ,L,A
 3.50,  6250,-4.5, 2.0, 0.2200,K ,L,A
 4.00,  6250,-4.5, 2.0, 0.2211,K ,L,A
 4.50,  6250,-4.5, 2.0, 0.2202,K ,L,A
 5.00,  6250,-4.5, 2.0, 0.2168,K ,L,A
 0.50,  6500,-4.5, 2.0, 0.2552,K ,L,A
 1.00,  6500,-4.5, 2.0, 0.2417,K ,L,A
 1.50,  6500,-4.5, 2.0, 0.2371,K ,L,A
 2.00,  6500,-4.5, 2.0, 0.2071,K ,L,A
 2.50,  6500,-4.5, 2.0, 0.2063,K ,L,A
 3.00,  6500,-4.5, 2.0, 0.2103,K ,L,A
 3.50,  6500,-4.5, 2.0, 0.2139,K ,L,A
 4.00,  6500,-4.5, 2.0, 0.2165,K ,L,A
 4.50,  6500,-4.5, 2.0, 0.2175,K ,L,A
 5.00,  6500,-4.5, 2.0, 0.2171,K ,L,A
 0.50,  6750,-4.5, 2.0, 0.2569,K ,L,A
 1.00,  6750,-4.5, 2.0, 0.2376,K ,L,A
 1.50,  6750,-4.5, 2.0, 0.2293,K ,L,A
 2.00,  6750,-4.5, 2.0, 0.2278,K ,L,A
 2.50,  6750,-4.5, 2.0, 0.2005,K ,L,A
 3.00,  6750,-4.5, 2.0, 0.2027,K ,L,A
 3.50,  6750,-4.5, 2.0, 0.2069,K ,L,A
 4.00,  6750,-4.5, 2.0, 0.2106,K ,L,A
 4.50,  6750,-4.5, 2.0, 0.2133,K ,L,A
 5.00,  6750,-4.5, 2.0, 0.2142,K ,L,A
 0.50,  7000,-4.5, 2.0, 0.2605,K ,L,A
 1.00,  7000,-4.5, 2.0, 0.2359,K ,L,A
 1.50,  7000,-4.5, 2.0, 0.2233,K ,L,A
 2.00,  7000,-4.5, 2.0, 0.2190,K ,L,A
 2.50,  7000,-4.5, 2.0, 0.2196,K ,L,A
 3.00,  7000,-4.5, 2.0, 0.1968,K ,L,A
 3.50,  7000,-4.5, 2.0, 0.2004,K ,L,A
 4.00,  7000,-4.5, 2.0, 0.2045,K ,L,A
 4.50,  7000,-4.5, 2.0, 0.2081,K ,L,A
 5.00,  7000,-4.5, 2.0, 0.2111,K ,L,A
 1.00,  7250,-4.5, 2.0, 0.2359,K ,L,A
 1.50,  7250,-4.5, 2.0, 0.2190,K ,L,A
 2.00,  7250,-4.5, 2.0, 0.2112,K ,L,A
 2.50,  7250,-4.5, 2.0, 0.2101,K ,L,A
 3.00,  7250,-4.5, 2.0, 0.2129,K ,L,A
 3.50,  7250,-4.5, 2.0, 0.1939,K ,L,A
 4.00,  7250,-4.5, 2.0, 0.1985,K ,L,A
 4.50,  7250,-4.5, 2.0, 0.2027,K ,L,A
 5.00,  7250,-4.5, 2.0, 0.2057,K ,L,A
 1.00,  7500,-4.5, 2.0, 0.2368,K ,L,A
 1.50,  7500,-4.5, 2.0, 0.2163,K ,L,A
 2.00,  7500,-4.5, 2.0, 0.2054,K ,L,A
 2.50,  7500,-4.5, 2.0, 0.2016,K ,L,A
 3.00,  7500,-4.5, 2.0, 0.2029,K ,L,A
 3.50,  7500,-4.5, 2.0, 0.2067,K ,L,A
 4.00,  7500,-4.5, 2.0, 0.1952,K ,L,A
 4.50,  7500,-4.5, 2.0, 0.1966,K ,L,A
 5.00,  7500,-4.5, 2.0, 0.2001,K ,L,A
 1.50,  7750,-4.5, 2.0, 0.2142,K ,L,A
 2.00,  7750,-4.5, 2.0, 0.2007,K ,L,A
 2.50,  7750,-4.5, 2.0, 0.1941,K ,L,A
 3.00,  7750,-4.5, 2.0, 0.1935,K ,L,A
 3.50,  7750,-4.5, 2.0, 0.1968,K ,L,A
 4.00,  7750,-4.5, 2.0, 0.2017,K ,L,A
 4.50,  7750,-4.5, 2.0, 0.1917,K ,L,A
 5.00,  7750,-4.5, 2.0, 0.1947,K ,L,A
 1.50,  8000,-4.5, 2.0, 0.2123,K ,L,A
 2.00,  8000,-4.5, 2.0, 0.1967,K ,L,A
 2.50,  8000,-4.5, 2.0, 0.1885,K ,L,A
 3.00,  8000,-4.5, 2.0, 0.1855,K ,L,A
 3.50,  8000,-4.5, 2.0, 0.1872,K ,L,A
 4.00,  8000,-4.5, 2.0, 0.1920,K ,L,A
 4.50,  8000,-4.5, 2.0, 0.1971,K ,L,A
 5.00,  8000,-4.5, 2.0, 0.1894,K ,L,A
 2.00,  8250,-4.5, 2.0, 0.1930,K ,L,A
 2.50,  8250,-4.5, 2.0, 0.1835,K ,L,A
 3.00,  8250,-4.5, 2.0, 0.1792,K ,L,A
 3.50,  8250,-4.5, 2.0, 0.1786,K ,L,A
 4.00,  8250,-4.5, 2.0, 0.1824,K ,L,A
 4.50,  8250,-4.5, 2.0, 0.1872,K ,L,A
 5.00,  8250,-4.5, 2.0, 0.1860,K ,L,A
 1.50,  8500,-4.5, 2.0, 0.2099,K ,L,A
 2.00,  8500,-4.5, 2.0, 0.1894,K ,L,A
 2.50,  8500,-4.5, 2.0, 0.1787,K ,L,A
 3.00,  8500,-4.5, 2.0, 0.1736,K ,L,A
 3.50,  8500,-4.5, 2.0, 0.1721,K ,L,A
 4.00,  8500,-4.5, 2.0, 0.1733,K ,L,A
 4.50,  8500,-4.5, 2.0, 0.1783,K ,L,A
 5.00,  8500,-4.5, 2.0, 0.1839,K ,L,A
 2.00,  8750,-4.5, 2.0, 0.1866,K ,L,A
 2.50,  8750,-4.5, 2.0, 0.1744,K ,L,A
 3.00,  8750,-4.5, 2.0, 0.1685,K ,L,A
 3.50,  8750,-4.5, 2.0, 0.1665,K ,L,A
 4.00,  8750,-4.5, 2.0, 0.1668,K ,L,A
 4.50,  8750,-4.5, 2.0, 0.1694,K ,L,A
 5.00,  8750,-4.5, 2.0, 0.1751,K ,L,A
 1.50,  9000,-4.5, 2.0, 0.2114,K ,L,A
 2.00,  9000,-4.5, 2.0, 0.1845,K ,L,A
 2.50,  9000,-4.5, 2.0, 0.1707,K ,L,A
 3.00,  9000,-4.5, 2.0, 0.1639,K ,L,A
 3.50,  9000,-4.5, 2.0, 0.1614,K ,L,A
 4.00,  9000,-4.5, 2.0, 0.1612,K ,L,A
 4.50,  9000,-4.5, 2.0, 0.1622,K ,L,A
 5.00,  9000,-4.5, 2.0, 0.1641,K ,L,A
 2.00,  9250,-4.5, 2.0, 0.1832,K ,L,A
 2.50,  9250,-4.5, 2.0, 0.1678,K ,L,A
 3.00,  9250,-4.5, 2.0, 0.1601,K ,L,A
 3.50,  9250,-4.5, 2.0, 0.1569,K ,L,A
 4.00,  9250,-4.5, 2.0, 0.1565,K ,L,A
 4.50,  9250,-4.5, 2.0, 0.1573,K ,L,A
 5.00,  9250,-4.5, 2.0, 0.1585,K ,L,A
 2.00,  9500,-4.5, 2.0, 0.1823,K ,L,A
 2.50,  9500,-4.5, 2.0, 0.1655,K ,L,A
 3.00,  9500,-4.5, 2.0, 0.1570,K ,L,A
 3.50,  9500,-4.5, 2.0, 0.1533,K ,L,A
 4.00,  9500,-4.5, 2.0, 0.1523,K ,L,A
 4.50,  9500,-4.5, 2.0, 0.1528,K ,L,A
 5.00,  9500,-4.5, 2.0, 0.1539,K ,L,A
 2.00,  9750,-4.5, 2.0, 0.1816,K ,L,A
 2.50,  9750,-4.5, 2.0, 0.1636,K ,L,A
 3.00,  9750,-4.5, 2.0, 0.1544,K ,L,A
 3.50,  9750,-4.5, 2.0, 0.1502,K ,L,A
 4.00,  9750,-4.5, 2.0, 0.1488,K ,L,A
 4.50,  9750,-4.5, 2.0, 0.1490,K ,L,A
 5.00,  9750,-4.5, 2.0, 0.1498,K ,L,A
 2.00, 10000,-4.5, 2.0, 0.1812,K ,L,A
 2.50, 10000,-4.5, 2.0, 0.1621,K ,L,A
 3.00, 10000,-4.5, 2.0, 0.1522,K ,L,A
 3.50, 10000,-4.5, 2.0, 0.1475,K ,L,A
 4.00, 10000,-4.5, 2.0, 0.1459,K ,L,A
 4.50, 10000,-4.5, 2.0, 0.1457,K ,L,A
 5.00, 10000,-4.5, 2.0, 0.1463,K ,L,A
 2.00, 10500,-4.5, 2.0, 0.1804,K ,L,A
 2.50, 10500,-4.5, 2.0, 0.1595,K ,L,A
 3.00, 10500,-4.5, 2.0, 0.1485,K ,L,A
 3.50, 10500,-4.5, 2.0, 0.1431,K ,L,A
 4.00, 10500,-4.5, 2.0, 0.1410,K ,L,A
 4.50, 10500,-4.5, 2.0, 0.1404,K ,L,A
 5.00, 10500,-4.5, 2.0, 0.1406,K ,L,A
 2.50, 11000,-4.5, 2.0, 0.1574,K ,L,A
 3.00, 11000,-4.5, 2.0, 0.1454,K ,L,A
 3.50, 11000,-4.5, 2.0, 0.1394,K ,L,A
 4.00, 11000,-4.5, 2.0, 0.1369,K ,L,A
 4.50, 11000,-4.5, 2.0, 0.1362,K ,L,A
 5.00, 11000,-4.5, 2.0, 0.1362,K ,L,A
 2.50, 11500,-4.5, 2.0, 0.1555,K ,L,A
 3.00, 11500,-4.5, 2.0, 0.1427,K ,L,A
 3.50, 11500,-4.5, 2.0, 0.1363,K ,L,A
 4.00, 11500,-4.5, 2.0, 0.1333,K ,L,A
 4.50, 11500,-4.5, 2.0, 0.1324,K ,L,A
 5.00, 11500,-4.5, 2.0, 0.1325,K ,L,A
 2.50, 12000,-4.5, 2.0, 0.1541,K ,L,A
 3.00, 12000,-4.5, 2.0, 0.1404,K ,L,A
 3.50, 12000,-4.5, 2.0, 0.1334,K ,L,A
 4.00, 12000,-4.5, 2.0, 0.1301,K ,L,A
 4.50, 12000,-4.5, 2.0, 0.1290,K ,L,A
 5.00, 12000,-4.5, 2.0, 0.1291,K ,L,A
 2.50, 12500,-4.5, 2.0, 0.1529,K ,L,A
 3.00, 12500,-4.5, 2.0, 0.1383,K ,L,A
 3.50, 12500,-4.5, 2.0, 0.1308,K ,L,A
 4.00, 12500,-4.5, 2.0, 0.1273,K ,L,A
 4.50, 12500,-4.5, 2.0, 0.1260,K ,L,A
 5.00, 12500,-4.5, 2.0, 0.1259,K ,L,A
 2.50, 13000,-4.5, 2.0, 0.1521,K ,L,A
 3.00, 13000,-4.5, 2.0, 0.1365,K ,L,A
 3.50, 13000,-4.5, 2.0, 0.1285,K ,L,A
 4.00, 13000,-4.5, 2.0, 0.1247,K ,L,A
 4.50, 13000,-4.5, 2.0, 0.1232,K ,L,A
 5.00, 13000,-4.5, 2.0, 0.1230,K ,L,A
 2.00, 14000,-4.5, 2.0, 0.1875,K ,L,A
 2.50, 14000,-4.5, 2.0, 0.1513,K ,L,A
 3.00, 14000,-4.5, 2.0, 0.1336,K ,L,A
 3.50, 14000,-4.5, 2.0, 0.1245,K ,L,A
 4.00, 14000,-4.5, 2.0, 0.1201,K ,L,A
 4.50, 14000,-4.5, 2.0, 0.1183,K ,L,A
 5.00, 14000,-4.5, 2.0, 0.1178,K ,L,A
 2.50, 15000,-4.5, 2.0, 0.1517,K ,L,A
 3.00, 15000,-4.5, 2.0, 0.1316,K ,L,A
 3.50, 15000,-4.5, 2.0, 0.1214,K ,L,A
 4.00, 15000,-4.5, 2.0, 0.1163,K ,L,A
 4.50, 15000,-4.5, 2.0, 0.1141,K ,L,A
 5.00, 15000,-4.5, 2.0, 0.1135,K ,L,A
 2.50, 16000,-4.5, 2.0, 0.1534,K ,L,A
 3.00, 16000,-4.5, 2.0, 0.1305,K ,L,A
 3.50, 16000,-4.5, 2.0, 0.1190,K ,L,A
 4.00, 16000,-4.5, 2.0, 0.1133,K ,L,A
 4.50, 16000,-4.5, 2.0, 0.1107,K ,L,A
 5.00, 16000,-4.5, 2.0, 0.1100,K ,L,A
 2.50, 17000,-4.5, 2.0, 0.1563,K ,L,A
 3.00, 17000,-4.5, 2.0, 0.1303,K ,L,A
 3.50, 17000,-4.5, 2.0, 0.1174,K ,L,A
 4.00, 17000,-4.5, 2.0, 0.1109,K ,L,A
 4.50, 17000,-4.5, 2.0, 0.1080,K ,L,A
 5.00, 17000,-4.5, 2.0, 0.1070,K ,L,A
 2.50, 18000,-4.5, 2.0, 0.1601,K ,L,A
 3.00, 18000,-4.5, 2.0, 0.1308,K ,L,A
 3.50, 18000,-4.5, 2.0, 0.1165,K ,L,A
 4.00, 18000,-4.5, 2.0, 0.1093,K ,L,A
 4.50, 18000,-4.5, 2.0, 0.1059,K ,L,A
 5.00, 18000,-4.5, 2.0, 0.1047,K ,L,A
 2.50, 19000,-4.5, 2.0, 0.1656,K ,L,A
 3.00, 19000,-4.5, 2.0, 0.1317,K ,L,A
 3.50, 19000,-4.5, 2.0, 0.1161,K ,L,A
 4.00, 19000,-4.5, 2.0, 0.1083,K ,L,A
 4.50, 19000,-4.5, 2.0, 0.1045,K ,L,A
 5.00, 19000,-4.5, 2.0, 0.1031,K ,L,A
 3.00, 20000,-4.5, 2.0, 0.1336,K ,L,A
 3.50, 20000,-4.5, 2.0, 0.1162,K ,L,A
 4.00, 20000,-4.5, 2.0, 0.1078,K ,L,A
 4.50, 20000,-4.5, 2.0, 0.1037,K ,L,A
 5.00, 20000,-4.5, 2.0, 0.1021,K ,L,A
 3.00, 21000,-4.5, 2.0, 0.1367,K ,L,A
 3.50, 21000,-4.5, 2.0, 0.1170,K ,L,A
 4.00, 21000,-4.5, 2.0, 0.1078,K ,L,A
 4.50, 21000,-4.5, 2.0, 0.1034,K ,L,A
 5.00, 21000,-4.5, 2.0, 0.1017,K ,L,A
 3.00, 22000,-4.5, 2.0, 0.1409,K ,L,A
 3.50, 22000,-4.5, 2.0, 0.1189,K ,L,A
 4.00, 22000,-4.5, 2.0, 0.1084,K ,L,A
 4.50, 22000,-4.5, 2.0, 0.1036,K ,L,A
 5.00, 22000,-4.5, 2.0, 0.1018,K ,L,A
 3.00, 23000,-4.5, 2.0, 0.1462,K ,L,A
 3.50, 23000,-4.5, 2.0, 0.1217,K ,L,A
 4.00, 23000,-4.5, 2.0, 0.1100,K ,L,A
 4.50, 23000,-4.5, 2.0, 0.1045,K ,L,A
 5.00, 23000,-4.5, 2.0, 0.1024,K ,L,A
 3.00, 24000,-4.5, 2.0, 0.1524,K ,L,A
 3.50, 24000,-4.5, 2.0, 0.1251,K ,L,A
 4.00, 24000,-4.5, 2.0, 0.1123,K ,L,A
 4.50, 24000,-4.5, 2.0, 0.1061,K ,L,A
 5.00, 24000,-4.5, 2.0, 0.1035,K ,L,A
 3.00, 25000,-4.5, 2.0, 0.1594,K ,L,A
 3.50, 25000,-4.5, 2.0, 0.1289,K ,L,A
 4.00, 25000,-4.5, 2.0, 0.1150,K ,L,A
 4.50, 25000,-4.5, 2.0, 0.1082,K ,L,A
 5.00, 25000,-4.5, 2.0, 0.1051,K ,L,A
 3.00, 26000,-4.5, 2.0, 0.1653,K ,L,A
 3.50, 26000,-4.5, 2.0, 0.1324,K ,L,A
 4.00, 26000,-4.5, 2.0, 0.1176,K ,L,A
 4.50, 26000,-4.5, 2.0, 0.1103,K ,L,A
 5.00, 26000,-4.5, 2.0, 0.1068,K ,L,A
 3.50, 27000,-4.5, 2.0, 0.1350,K ,L,A
 4.00, 27000,-4.5, 2.0, 0.1197,K ,L,A
 4.50, 27000,-4.5, 2.0, 0.1120,K ,L,A
 5.00, 27000,-4.5, 2.0, 0.1082,K ,L,A
 3.50, 28000,-4.5, 2.0, 0.1353,K ,L,A
 4.00, 28000,-4.5, 2.0, 0.1206,K ,L,A
 4.50, 28000,-4.5, 2.0, 0.1128,K ,L,A
 5.00, 28000,-4.5, 2.0, 0.1088,K ,L,A
 3.50, 29000,-4.5, 2.0, 0.1317,K ,L,A
 4.00, 29000,-4.5, 2.0, 0.1194,K ,L,A
 4.50, 29000,-4.5, 2.0, 0.1121,K ,L,A
 5.00, 29000,-4.5, 2.0, 0.1083,K ,L,A
 3.50, 30000,-4.5, 2.0, 0.1263,K ,L,A
 4.00, 30000,-4.5, 2.0, 0.1157,K ,L,A
 4.50, 30000,-4.5, 2.0, 0.1094,K ,L,A
 5.00, 30000,-4.5, 2.0, 0.1060,K ,L,A
 3.50, 31000,-4.5, 2.0, 0.1220,K ,L,A
 4.00, 31000,-4.5, 2.0, 0.1100,K ,L,A
 4.50, 31000,-4.5, 2.0, 0.1049,K ,L,A
 5.00, 31000,-4.5, 2.0, 0.1019,K ,L,A
 4.00, 32000,-4.5, 2.0, 0.1040,K ,L,A
 4.50, 32000,-4.5, 2.0, 0.0989,K ,L,A
 5.00, 32000,-4.5, 2.0, 0.0964,K ,L,A
 4.00, 33000,-4.5, 2.0, 0.0989,K ,L,A
 4.50, 33000,-4.5, 2.0, 0.0926,K ,L,A
 5.00, 33000,-4.5, 2.0, 0.0902,K ,L,A
 4.00, 34000,-4.5, 2.0, 0.0947,K ,L,A
 4.50, 34000,-4.5, 2.0, 0.0871,K ,L,A
 5.00, 34000,-4.5, 2.0, 0.0840,K ,L,A
 4.00, 35000,-4.5, 2.0, 0.0914,K ,L,A
 4.50, 35000,-4.5, 2.0, 0.0820,K ,L,A
 5.00, 35000,-4.5, 2.0, 0.0782,K ,L,A
 4.50, 37500,-4.5, 2.0, 0.0716,K ,L,A
 5.00, 37500,-4.5, 2.0, 0.0665,K ,L,A
 4.50, 40000,-4.5, 2.0, 0.0664,K ,L,A
 5.00, 40000,-4.5, 2.0, 0.0582,K ,L,A
 5.00, 42500,-4.5, 2.0, 0.0559,K ,L,A
 5.00, 45000,-4.5, 2.0, 0.0557,K ,L,A
 5.00, 47500,-4.5, 2.0, 0.0556,K ,L,A
 5.00, 50000,-4.5, 2.0, 0.0554,K ,L,A
 0.00,  3500,-4.0, 2.0, 0.3230,K ,L,A
 0.50,  3500,-4.0, 2.0, 0.3138,K ,L,A
 1.00,  3500,-4.0, 2.0, 0.2831,K ,L,A
 1.50,  3500,-4.0, 2.0, 0.2728,K ,L,A
 2.00,  3500,-4.0, 2.0, 0.2537,K ,L,A
 2.50,  3500,-4.0, 2.0, 0.2049,K ,L,A
 3.00,  3500,-4.0, 2.0, 0.1196,K ,L,A
 0.00,  3750,-4.0, 2.0, 0.3057,K ,L,A
 0.50,  3750,-4.0, 2.0, 0.2908,K ,L,A
 1.00,  3750,-4.0, 2.0, 0.2743,K ,L,A
 1.50,  3750,-4.0, 2.0, 0.2485,K ,L,A
 2.00,  3750,-4.0, 2.0, 0.2184,K ,L,A
 2.50,  3750,-4.0, 2.0, 0.2337,K ,L,A
 3.00,  3750,-4.0, 2.0, 0.2335,K ,L,A
 3.50,  3750,-4.0, 2.0, 0.1647,K ,L,A
 0.00,  4000,-4.0, 2.0, 0.2986,K ,L,A
 0.50,  4000,-4.0, 2.0, 0.2867,K ,L,A
 1.00,  4000,-4.0, 2.0, 0.2718,K ,L,A
 1.50,  4000,-4.0, 2.0, 0.2549,K ,L,A
 2.00,  4000,-4.0, 2.0, 0.2333,K ,L,A
 2.50,  4000,-4.0, 2.0, 0.2005,K ,L,A
 3.00,  4000,-4.0, 2.0, 0.1895,K ,L,A
 3.50,  4000,-4.0, 2.0, 0.2132,K ,L,A
 4.00,  4000,-4.0, 2.0, 0.2184,K ,L,A
 4.50,  4000,-4.0, 2.0, 0.0435,K ,L,A
 0.00,  4250,-4.0, 2.0, 0.2880,K ,L,A
 0.50,  4250,-4.0, 2.0, 0.2807,K ,L,A
 1.00,  4250,-4.0, 2.0, 0.2700,K ,L,A
 1.50,  4250,-4.0, 2.0, 0.2569,K ,L,A
 2.00,  4250,-4.0, 2.0, 0.2408,K ,L,A
 2.50,  4250,-4.0, 2.0, 0.2227,K ,L,A
 3.00,  4250,-4.0, 2.0, 0.1941,K ,L,A
 3.50,  4250,-4.0, 2.0, 0.1611,K ,L,A
 4.00,  4250,-4.0, 2.0, 0.1408,K ,L,A
 0.00,  4500,-4.0, 2.0, 0.2814,K ,L,A
 0.50,  4500,-4.0, 2.0, 0.2776,K ,L,A
 1.00,  4500,-4.0, 2.0, 0.2705,K ,L,A
 1.50,  4500,-4.0, 2.0, 0.2612,K ,L,A
 2.00,  4500,-4.0, 2.0, 0.2504,K ,L,A
 2.50,  4500,-4.0, 2.0, 0.2364,K ,L,A
 3.00,  4500,-4.0, 2.0, 0.2221,K ,L,A
 3.50,  4500,-4.0, 2.0, 0.1993,K ,L,A
 4.00,  4500,-4.0, 2.0, 0.1708,K ,L,A
 4.50,  4500,-4.0, 2.0, 0.1473,K ,L,A
 5.00,  4500,-4.0, 2.0, 0.1319,K ,L,A
 0.00,  4750,-4.0, 2.0, 0.2738,K ,L,A
 0.50,  4750,-4.0, 2.0, 0.2712,K ,L,A
 1.00,  4750,-4.0, 2.0, 0.2676,K ,L,A
 1.50,  4750,-4.0, 2.0, 0.2610,K ,L,A
 2.00,  4750,-4.0, 2.0, 0.2525,K ,L,A
 2.50,  4750,-4.0, 2.0, 0.2430,K ,L,A
 3.00,  4750,-4.0, 2.0, 0.2324,K ,L,A
 3.50,  4750,-4.0, 2.0, 0.2191,K ,L,A
 4.00,  4750,-4.0, 2.0, 0.2018,K ,L,A
 4.50,  4750,-4.0, 2.0, 0.1788,K ,L,A
 5.00,  4750,-4.0, 2.0, 0.1574,K ,L,A
 0.00,  5000,-4.0, 2.0, 0.2649,K ,L,A
 0.50,  5000,-4.0, 2.0, 0.2637,K ,L,A
 1.00,  5000,-4.0, 2.0, 0.2609,K ,L,A
 1.50,  5000,-4.0, 2.0, 0.2569,K ,L,A
 2.00,  5000,-4.0, 2.0, 0.2514,K ,L,A
 2.50,  5000,-4.0, 2.0, 0.2447,K ,L,A
 3.00,  5000,-4.0, 2.0, 0.2369,K ,L,A
 3.50,  5000,-4.0, 2.0, 0.2283,K ,L,A
 4.00,  5000,-4.0, 2.0, 0.2160,K ,L,A
 4.50,  5000,-4.0, 2.0, 0.1992,K ,L,A
 5.00,  5000,-4.0, 2.0, 0.1834,K ,L,A
 0.00,  5250,-4.0, 2.0, 0.2560,K ,L,A
 0.50,  5250,-4.0, 2.0, 0.2540,K ,L,A
 1.00,  5250,-4.0, 2.0, 0.2529,K ,L,A
 1.50,  5250,-4.0, 2.0, 0.2503,K ,L,A
 2.00,  5250,-4.0, 2.0, 0.2468,K ,L,A
 2.50,  5250,-4.0, 2.0, 0.2430,K ,L,A
 3.00,  5250,-4.0, 2.0, 0.2379,K ,L,A
 3.50,  5250,-4.0, 2.0, 0.2317,K ,L,A
 4.00,  5250,-4.0, 2.0, 0.2255,K ,L,A
 4.50,  5250,-4.0, 2.0, 0.2143,K ,L,A
 5.00,  5250,-4.0, 2.0, 0.1977,K ,L,A
 0.00,  5500,-4.0, 2.0, 0.2471,K ,L,A
 0.50,  5500,-4.0, 2.0, 0.2434,K ,L,A
 1.00,  5500,-4.0, 2.0, 0.2430,K ,L,A
 1.50,  5500,-4.0, 2.0, 0.2421,K ,L,A
 2.00,  5500,-4.0, 2.0, 0.2407,K ,L,A
 2.50,  5500,-4.0, 2.0, 0.2383,K ,L,A
 3.00,  5500,-4.0, 2.0, 0.2356,K ,L,A
 3.50,  5500,-4.0, 2.0, 0.2323,K ,L,A
 4.00,  5500,-4.0, 2.0, 0.2273,K ,L,A
 4.50,  5500,-4.0, 2.0, 0.2200,K ,L,A
 5.00,  5500,-4.0, 2.0, 0.2097,K ,L,A
 0.00,  5750,-4.0, 2.0, 0.2719,K ,L,A
 0.50,  5750,-4.0, 2.0, 0.2346,K ,L,A
 1.00,  5750,-4.0, 2.0, 0.2310,K ,L,A
 1.50,  5750,-4.0, 2.0, 0.2318,K ,L,A
 2.00,  5750,-4.0, 2.0, 0.2323,K ,L,A
